# cycle	pc	r0	r1	r2	r3	r4	r5	r6	r7	pin_out	pin_oe
579	4	0	7	0	0	0	0	0	0	0	0
580	4	0	7	0	0	0	0	0	0	0	0
581	4	0	7	0	0	0	0	0	0	0	0
582	4	0	7	0	0	0	0	0	0	0	0
583	4	0	7	0	0	0	0	0	0	0	0
584	4	0	7	0	0	0	0	0	0	0	0
585	4	0	7	0	0	0	0	0	0	0	0
586	4	0	7	0	0	0	0	0	0	0	0
587	4	0	7	0	0	0	0	0	0	0	0
588	4	0	7	0	0	0	0	0	0	0	0
589	4	0	7	0	0	0	0	0	0	0	0
590	4	0	7	0	0	0	0	0	0	0	0
591	4	0	7	0	0	0	0	0	0	0	0
592	4	0	7	0	0	0	0	0	0	0	0
593	4	0	7	0	0	0	0	0	0	0	0
594	4	0	7	0	0	0	0	0	0	0	0
595	4	0	7	0	0	0	0	0	0	0	0
596	4	0	7	0	0	0	0	0	0	0	0
597	4	0	7	0	0	0	0	0	0	0	0
598	4	0	7	0	0	0	0	0	0	0	0
599	4	0	7	0	0	0	0	0	0	0	0
600	4	0	7	0	0	0	0	0	0	0	0
601	4	0	7	0	0	0	0	0	0	0	0
602	4	0	7	0	0	0	0	0	0	0	0
603	4	0	7	0	0	0	0	0	0	0	0
604	4	0	7	0	0	0	0	0	0	0	0
605	4	0	7	0	0	0	0	0	0	0	0
606	4	0	7	0	0	0	0	0	0	0	0
607	4	0	7	0	0	0	0	0	0	0	0
608	4	0	7	0	0	0	0	0	0	0	0
609	4	0	7	0	0	0	0	0	0	0	0
610	4	0	7	0	0	0	0	0	0	0	0
611	4	0	7	0	0	0	0	0	0	0	0
612	4	0	7	0	0	0	0	0	0	0	0
613	4	0	7	0	0	0	0	0	0	0	0
614	4	0	7	0	0	0	0	0	0	0	0
615	4	0	7	0	0	0	0	0	0	0	0
616	4	0	7	0	0	0	0	0	0	0	0
617	4	0	7	0	0	0	0	0	0	0	0
618	4	0	7	0	0	0	0	0	0	0	0
619	4	0	7	0	0	0	0	0	0	0	0
620	4	0	7	0	0	0	0	0	0	0	0
621	4	0	7	0	0	0	0	0	0	0	0
622	4	0	7	0	0	0	0	0	0	0	0
623	4	0	7	0	0	0	0	0	0	0	0
624	4	0	7	0	0	0	0	0	0	0	0
625	4	0	7	0	0	0	0	0	0	0	0
626	4	0	7	0	0	0	0	0	0	0	0
627	4	0	7	0	0	0	0	0	0	0	0
628	4	0	7	0	0	0	0	0	0	0	0
629	4	0	7	0	0	0	0	0	0	0	0
630	4	0	7	0	0	0	0	0	0	0	0
631	4	0	7	0	0	0	0	0	0	0	0
632	4	0	7	0	0	0	0	0	0	0	0
633	4	0	7	0	0	0	0	0	0	0	0
634	4	0	7	0	0	0	0	0	0	0	0
635	4	0	7	0	0	0	0	0	0	0	0
636	4	0	7	0	0	0	0	0	0	0	0
637	4	0	7	0	0	0	0	0	0	0	0
638	4	0	7	0	0	0	0	0	0	0	0
639	4	0	7	0	0	0	0	0	0	0	0
640	4	0	7	0	0	0	0	0	0	0	0
641	4	0	7	0	0	0	0	0	0	0	0
642	4	0	7	0	0	0	0	0	0	0	0
643	4	0	7	0	0	0	0	0	0	0	0
644	4	0	7	0	0	0	0	0	0	0	0
645	4	0	7	0	0	0	0	0	0	0	0
646	4	0	7	0	0	0	0	0	0	0	0
647	4	0	7	0	0	0	0	0	0	0	0
648	4	0	7	0	0	0	0	0	0	0	0
649	4	0	7	0	0	0	0	0	0	0	0
650	4	0	7	0	0	0	0	0	0	0	0
651	4	0	7	0	0	0	0	0	0	0	0
652	4	0	7	0	0	0	0	0	0	0	0
653	4	0	7	0	0	0	0	0	0	0	0
654	4	0	7	0	0	0	0	0	0	0	0
655	4	0	7	0	0	0	0	0	0	0	0
656	4	0	7	0	0	0	0	0	0	0	0
657	4	0	7	0	0	0	0	0	0	0	0
658	4	0	7	0	0	0	0	0	0	0	0
659	4	0	7	0	0	0	0	0	0	0	0
660	4	0	7	0	0	0	0	0	0	0	0
661	4	0	7	0	0	0	0	0	0	0	0
662	4	0	7	0	0	0	0	0	0	0	0
663	4	0	7	0	0	0	0	0	0	0	0
664	4	0	7	0	0	0	0	0	0	0	0
665	4	0	7	0	0	0	0	0	0	0	0
666	4	0	7	0	0	0	0	0	0	0	0
667	4	0	7	0	0	0	0	0	0	0	0
668	4	0	7	0	0	0	0	0	0	0	0
669	4	0	7	0	0	0	0	0	0	0	0
670	4	0	7	0	0	0	0	0	0	0	0
671	4	0	7	0	0	0	0	0	0	0	0
672	4	0	7	0	0	0	0	0	0	0	0
673	4	0	7	0	0	0	0	0	0	0	0
674	4	0	7	0	0	0	0	0	0	0	0
675	4	0	7	0	0	0	0	0	0	0	0
676	4	0	7	0	0	0	0	0	0	0	0
677	4	0	7	0	0	0	0	0	0	0	0
678	4	0	7	0	0	0	0	0	0	0	0
679	4	0	7	0	0	0	0	0	0	0	0
680	4	0	7	0	0	0	0	0	0	0	0
681	4	0	7	0	0	0	0	0	0	0	0
682	4	0	7	0	0	0	0	0	0	0	0
683	4	0	7	0	0	0	0	0	0	0	0
684	4	0	7	0	0	0	0	0	0	0	0
685	4	0	7	0	0	0	0	0	0	0	0
686	4	0	7	0	0	0	0	0	0	0	0
687	4	0	7	0	0	0	0	0	0	0	0
688	4	0	7	0	0	0	0	0	0	0	0
689	4	0	7	0	0	0	0	0	0	0	0
690	4	0	7	0	0	0	0	0	0	0	0
691	4	0	7	0	0	0	0	0	0	0	0
692	4	0	7	0	0	0	0	0	0	0	0
693	4	0	7	0	0	0	0	0	0	0	0
694	4	0	7	0	0	0	0	0	0	0	0
695	4	0	7	0	0	0	0	0	0	0	0
696	4	0	7	0	0	0	0	0	0	0	0
697	4	0	7	0	0	0	0	0	0	0	0
698	4	0	7	0	0	0	0	0	0	0	0
699	4	0	7	0	0	0	0	0	0	0	0
700	4	0	7	0	0	0	0	0	0	0	0
701	4	0	7	0	0	0	0	0	0	0	0
702	4	0	7	0	0	0	0	0	0	0	0
703	4	0	7	0	0	0	0	0	0	0	0
704	4	0	7	0	0	0	0	0	0	0	0
705	4	0	7	0	0	0	0	0	0	0	0
706	4	0	7	0	0	0	0	0	0	0	0
707	4	0	7	0	0	0	0	0	0	0	0
708	4	0	7	0	0	0	0	0	0	0	0
709	4	0	7	0	0	0	0	0	0	0	0
710	4	0	7	0	0	0	0	0	0	0	0
711	4	0	7	0	0	0	0	0	0	0	0
712	4	0	7	0	0	0	0	0	0	0	0
713	4	0	7	0	0	0	0	0	0	0	0
714	4	0	7	0	0	0	0	0	0	0	0
715	4	0	7	0	0	0	0	0	0	0	0
716	4	0	7	0	0	0	0	0	0	0	0
717	4	0	7	0	0	0	0	0	0	0	0
718	4	0	7	0	0	0	0	0	0	0	0
719	4	0	7	0	0	0	0	0	0	0	0
720	4	0	7	0	0	0	0	0	0	0	0
721	4	0	7	0	0	0	0	0	0	0	0
722	4	0	7	0	0	0	0	0	0	0	0
723	4	0	7	0	0	0	0	0	0	0	0
724	4	0	7	0	0	0	0	0	0	0	0
725	4	0	7	0	0	0	0	0	0	0	0
726	4	0	7	0	0	0	0	0	0	0	0
727	4	0	7	0	0	0	0	0	0	0	0
728	4	0	7	0	0	0	0	0	0	0	0
729	4	0	7	0	0	0	0	0	0	0	0
730	4	0	7	0	0	0	0	0	0	0	0
731	4	0	7	0	0	0	0	0	0	0	0
732	4	0	7	0	0	0	0	0	0	0	0
733	4	0	7	0	0	0	0	0	0	0	0
734	4	0	7	0	0	0	0	0	0	0	0
735	4	0	7	0	0	0	0	0	0	0	0
736	4	0	7	0	0	0	0	0	0	0	0
737	4	0	7	0	0	0	0	0	0	0	0
738	4	0	7	0	0	0	0	0	0	0	0
739	4	0	7	0	0	0	0	0	0	0	0
740	4	0	7	0	0	0	0	0	0	0	0
741	4	0	7	0	0	0	0	0	0	0	0
742	4	0	7	0	0	0	0	0	0	0	0
743	4	0	7	0	0	0	0	0	0	0	0
744	4	0	7	0	0	0	0	0	0	0	0
745	4	0	7	0	0	0	0	0	0	0	0
746	4	0	7	0	0	0	0	0	0	0	0
747	4	0	7	0	0	0	0	0	0	0	0
748	4	0	7	0	0	0	0	0	0	0	0
749	4	0	7	0	0	0	0	0	0	0	0
750	4	0	7	0	0	0	0	0	0	0	0
751	5	1	7	0	0	0	0	0	0	0	0
752	6	128	7	0	0	0	0	0	0	0	0
753	7	128	7	0	0	0	0	0	0	0	0
754	7	128	7	0	0	0	0	0	0	0	0
755	7	128	7	0	0	0	0	0	0	0	0
756	7	128	7	0	0	0	0	0	0	0	0
757	7	128	7	0	0	0	0	0	0	0	0
758	7	128	7	0	0	0	0	0	0	0	0
759	7	128	7	0	0	0	0	0	0	0	0
760	7	128	7	0	0	0	0	0	0	0	0
761	7	128	7	0	0	0	0	0	0	0	0
762	7	128	7	0	0	0	0	0	0	0	0
763	7	128	7	0	0	0	0	0	0	0	0
764	7	128	7	0	0	0	0	0	0	0	0
765	7	128	7	0	0	0	0	0	0	0	0
766	7	128	7	0	0	0	0	0	0	0	0
767	7	128	7	0	0	0	0	0	0	0	0
768	7	128	7	0	0	0	0	0	0	0	0
769	7	128	7	0	0	0	0	0	0	0	0
770	7	128	7	0	0	0	0	0	0	0	0
771	7	128	7	0	0	0	0	0	0	0	0
772	7	128	7	0	0	0	0	0	0	0	0
773	7	128	7	0	0	0	0	0	0	0	0
774	7	128	7	0	0	0	0	0	0	0	0
775	7	128	7	0	0	0	0	0	0	0	0
776	7	128	7	0	0	0	0	0	0	0	0
777	7	128	7	0	0	0	0	0	0	0	0
778	7	128	7	0	0	0	0	0	0	0	0
779	7	128	7	0	0	0	0	0	0	0	0
780	7	128	7	0	0	0	0	0	0	0	0
781	7	128	7	0	0	0	0	0	0	0	0
782	7	128	7	0	0	0	0	0	0	0	0
783	7	128	7	0	0	0	0	0	0	0	0
784	7	128	7	0	0	0	0	0	0	0	0
785	7	128	7	0	0	0	0	0	0	0	0
786	7	128	7	0	0	0	0	0	0	0	0
787	7	128	7	0	0	0	0	0	0	0	0
788	7	128	7	0	0	0	0	0	0	0	0
789	7	128	7	0	0	0	0	0	0	0	0
790	7	128	7	0	0	0	0	0	0	0	0
791	7	128	7	0	0	0	0	0	0	0	0
792	7	128	7	0	0	0	0	0	0	0	0
793	7	128	7	0	0	0	0	0	0	0	0
794	7	128	7	0	0	0	0	0	0	0	0
795	7	128	7	0	0	0	0	0	0	0	0
796	7	128	7	0	0	0	0	0	0	0	0
797	7	128	7	0	0	0	0	0	0	0	0
798	7	128	7	0	0	0	0	0	0	0	0
799	7	128	7	0	0	0	0	0	0	0	0
800	7	128	7	0	0	0	0	0	0	0	0
801	7	128	7	0	0	0	0	0	0	0	0
802	7	128	7	0	0	0	0	0	0	0	0
803	7	128	7	0	0	0	0	0	0	0	0
804	7	128	7	0	0	0	0	0	0	0	0
805	7	128	7	0	0	0	0	0	0	0	0
806	7	128	7	0	0	0	0	0	0	0	0
807	7	128	7	0	0	0	0	0	0	0	0
808	7	128	7	0	0	0	0	0	0	0	0
809	7	128	7	0	0	0	0	0	0	0	0
810	7	128	7	0	0	0	0	0	0	0	0
811	7	128	7	0	0	0	0	0	0	0	0
812	7	128	7	0	0	0	0	0	0	0	0
813	7	128	7	0	0	0	0	0	0	0	0
814	7	128	7	0	0	0	0	0	0	0	0
815	7	128	7	0	0	0	0	0	0	0	0
816	7	128	7	0	0	0	0	0	0	0	0
817	7	128	7	0	0	0	0	0	0	0	0
818	7	128	7	0	0	0	0	0	0	0	0
819	7	128	7	0	0	0	0	0	0	0	0
820	7	128	7	0	0	0	0	0	0	0	0
821	7	128	7	0	0	0	0	0	0	0	0
822	7	128	7	0	0	0	0	0	0	0	0
823	7	128	7	0	0	0	0	0	0	0	0
824	7	128	7	0	0	0	0	0	0	0	0
825	7	128	7	0	0	0	0	0	0	0	0
826	7	128	7	0	0	0	0	0	0	0	0
827	7	128	7	0	0	0	0	0	0	0	0
828	7	128	7	0	0	0	0	0	0	0	0
829	7	128	7	0	0	0	0	0	0	0	0
830	7	128	7	0	0	0	0	0	0	0	0
831	7	128	7	0	0	0	0	0	0	0	0
832	7	128	7	0	0	0	0	0	0	0	0
833	7	128	7	0	0	0	0	0	0	0	0
834	7	128	7	0	0	0	0	0	0	0	0
835	7	128	7	0	0	0	0	0	0	0	0
836	7	128	7	0	0	0	0	0	0	0	0
837	7	128	7	0	0	0	0	0	0	0	0
838	7	128	7	0	0	0	0	0	0	0	0
839	7	128	7	0	0	0	0	0	0	0	0
840	7	128	7	0	0	0	0	0	0	0	0
841	7	128	7	0	0	0	0	0	0	0	0
842	7	128	7	0	0	0	0	0	0	0	0
843	7	128	7	0	0	0	0	0	0	0	0
844	7	128	7	0	0	0	0	0	0	0	0
845	7	128	7	0	0	0	0	0	0	0	0
846	7	128	7	0	0	0	0	0	0	0	0
847	7	128	7	0	0	0	0	0	0	0	0
848	7	128	7	0	0	0	0	0	0	0	0
849	7	128	7	0	0	0	0	0	0	0	0
850	7	128	7	0	0	0	0	0	0	0	0
851	7	128	7	0	0	0	0	0	0	0	0
852	7	128	7	0	0	0	0	0	0	0	0
853	7	128	7	0	0	0	0	0	0	0	0
854	7	128	7	0	0	0	0	0	0	0	0
855	7	128	7	0	0	0	0	0	0	0	0
856	7	128	7	0	0	0	0	0	0	0	0
857	7	128	7	0	0	0	0	0	0	0	0
858	7	128	7	0	0	0	0	0	0	0	0
859	7	128	7	0	0	0	0	0	0	0	0
860	7	128	7	0	0	0	0	0	0	0	0
861	7	128	7	0	0	0	0	0	0	0	0
862	7	128	7	0	0	0	0	0	0	0	0
863	7	128	7	0	0	0	0	0	0	0	0
864	7	128	7	0	0	0	0	0	0	0	0
865	7	128	7	0	0	0	0	0	0	0	0
866	7	128	7	0	0	0	0	0	0	0	0
867	7	128	7	0	0	0	0	0	0	0	0
868	7	128	7	0	0	0	0	0	0	0	0
869	7	128	7	0	0	0	0	0	0	0	0
870	7	128	7	0	0	0	0	0	0	0	0
871	7	128	7	0	0	0	0	0	0	0	0
872	7	128	7	0	0	0	0	0	0	0	0
873	7	128	7	0	0	0	0	0	0	0	0
874	7	128	7	0	0	0	0	0	0	0	0
875	7	128	7	0	0	0	0	0	0	0	0
876	7	128	7	0	0	0	0	0	0	0	0
877	7	128	7	0	0	0	0	0	0	0	0
878	7	128	7	0	0	0	0	0	0	0	0
879	7	128	7	0	0	0	0	0	0	0	0
880	7	128	7	0	0	0	0	0	0	0	0
881	7	128	7	0	0	0	0	0	0	0	0
882	7	128	7	0	0	0	0	0	0	0	0
883	7	128	7	0	0	0	0	0	0	0	0
884	7	128	7	0	0	0	0	0	0	0	0
885	7	128	7	0	0	0	0	0	0	0	0
886	7	128	7	0	0	0	0	0	0	0	0
887	7	128	7	0	0	0	0	0	0	0	0
888	7	128	7	0	0	0	0	0	0	0	0
889	7	128	7	0	0	0	0	0	0	0	0
890	7	128	7	0	0	0	0	0	0	0	0
891	7	128	7	0	0	0	0	0	0	0	0
892	7	128	7	0	0	0	0	0	0	0	0
893	7	128	7	0	0	0	0	0	0	0	0
894	7	128	7	0	0	0	0	0	0	0	0
895	7	128	7	0	0	0	0	0	0	0	0
896	7	128	7	0	0	0	0	0	0	0	0
897	7	128	7	0	0	0	0	0	0	0	0
898	7	128	7	0	0	0	0	0	0	0	0
899	7	128	7	0	0	0	0	0	0	0	0
900	7	128	7	0	0	0	0	0	0	0	0
901	7	128	7	0	0	0	0	0	0	0	0
902	7	128	7	0	0	0	0	0	0	0	0
903	7	128	7	0	0	0	0	0	0	0	0
904	7	128	7	0	0	0	0	0	0	0	0
905	7	128	7	0	0	0	0	0	0	0	0
906	7	128	7	0	0	0	0	0	0	0	0
907	7	128	7	0	0	0	0	0	0	0	0
908	7	128	7	0	0	0	0	0	0	0	0
909	7	128	7	0	0	0	0	0	0	0	0
910	7	128	7	0	0	0	0	0	0	0	0
911	7	128	7	0	0	0	0	0	0	0	0
912	7	128	7	0	0	0	0	0	0	0	0
913	7	128	7	0	0	0	0	0	0	0	0
914	7	128	7	0	0	0	0	0	0	0	0
915	7	128	7	0	0	0	0	0	0	0	0
916	7	128	7	0	0	0	0	0	0	0	0
917	7	128	7	0	0	0	0	0	0	0	0
918	7	128	7	0	0	0	0	0	0	0	0
919	7	128	7	0	0	0	0	0	0	0	0
920	7	128	7	0	0	0	0	0	0	0	0
921	7	128	7	0	0	0	0	0	0	0	0
922	7	128	7	0	0	0	0	0	0	0	0
923	7	128	7	0	0	0	0	0	0	0	0
924	7	128	7	0	0	0	0	0	0	0	0
925	7	128	7	0	0	0	0	0	0	0	0
926	7	128	7	0	0	0	0	0	0	0	0
927	7	128	7	0	0	0	0	0	0	0	0
928	7	128	7	0	0	0	0	0	0	0	0
929	7	128	7	0	0	0	0	0	0	0	0
930	7	128	7	0	0	0	0	0	0	0	0
931	7	128	7	0	0	0	0	0	0	0	0
932	7	128	7	0	0	0	0	0	0	0	0
933	7	128	7	0	0	0	0	0	0	0	0
934	7	128	7	0	0	0	0	0	0	0	0
935	7	128	7	0	0	0	0	0	0	0	0
936	7	128	7	0	0	0	0	0	0	0	0
937	7	128	7	0	0	0	0	0	0	0	0
938	7	128	7	0	0	0	0	0	0	0	0
939	7	128	7	0	0	0	0	0	0	0	0
940	7	128	7	0	0	0	0	0	0	0	0
941	7	128	7	0	0	0	0	0	0	0	0
942	7	128	7	0	0	0	0	0	0	0	0
943	7	128	7	0	0	0	0	0	0	0	0
944	7	128	7	0	0	0	0	0	0	0	0
945	7	128	7	0	0	0	0	0	0	0	0
946	7	128	7	0	0	0	0	0	0	0	0
947	7	128	7	0	0	0	0	0	0	0	0
948	7	128	7	0	0	0	0	0	0	0	0
949	7	128	7	0	0	0	0	0	0	0	0
950	7	128	7	0	0	0	0	0	0	0	0
951	7	128	7	0	0	0	0	0	0	0	0
952	7	128	7	0	0	0	0	0	0	0	0
953	7	128	7	0	0	0	0	0	0	0	0
954	7	128	7	0	0	0	0	0	0	0	0
955	7	128	7	0	0	0	0	0	0	0	0
956	7	128	7	0	0	0	0	0	0	0	0
957	7	128	7	0	0	0	0	0	0	0	0
958	7	128	7	0	0	0	0	0	0	0	0
959	7	128	7	0	0	0	0	0	0	0	0
960	7	128	7	0	0	0	0	0	0	0	0
961	7	128	7	0	0	0	0	0	0	0	0
962	7	128	7	0	0	0	0	0	0	0	0
963	7	128	7	0	0	0	0	0	0	0	0
964	7	128	7	0	0	0	0	0	0	0	0
965	7	128	7	0	0	0	0	0	0	0	0
966	7	128	7	0	0	0	0	0	0	0	0
967	7	128	7	0	0	0	0	0	0	0	0
968	7	128	7	0	0	0	0	0	0	0	0
969	7	128	7	0	0	0	0	0	0	0	0
970	7	128	7	0	0	0	0	0	0	0	0
971	7	128	7	0	0	0	0	0	0	0	0
972	7	128	7	0	0	0	0	0	0	0	0
973	7	128	7	0	0	0	0	0	0	0	0
974	7	128	7	0	0	0	0	0	0	0	0
975	7	128	7	0	0	0	0	0	0	0	0
976	7	128	7	0	0	0	0	0	0	0	0
977	7	128	7	0	0	0	0	0	0	0	0
978	7	128	7	0	0	0	0	0	0	0	0
979	7	128	7	0	0	0	0	0	0	0	0
980	7	128	7	0	0	0	0	0	0	0	0
981	7	128	7	0	0	0	0	0	0	0	0
982	7	128	7	0	0	0	0	0	0	0	0
983	7	128	7	0	0	0	0	0	0	0	0
984	7	128	7	0	0	0	0	0	0	0	0
985	7	128	7	0	0	0	0	0	0	0	0
986	7	128	7	0	0	0	0	0	0	0	0
987	7	128	7	0	0	0	0	0	0	0	0
988	7	128	7	0	0	0	0	0	0	0	0
989	7	128	7	0	0	0	0	0	0	0	0
990	7	128	7	0	0	0	0	0	0	0	0
991	7	128	7	0	0	0	0	0	0	0	0
992	7	128	7	0	0	0	0	0	0	0	0
993	7	128	7	0	0	0	0	0	0	0	0
994	7	128	7	0	0	0	0	0	0	0	0
995	7	128	7	0	0	0	0	0	0	0	0
996	7	128	7	0	0	0	0	0	0	0	0
997	7	128	7	0	0	0	0	0	0	0	0
998	7	128	7	0	0	0	0	0	0	0	0
999	7	128	7	0	0	0	0	0	0	0	0
1000	7	128	7	0	0	0	0	0	0	0	0
1001	7	128	7	0	0	0	0	0	0	0	0
1002	7	128	7	0	0	0	0	0	0	0	0
1003	7	128	7	0	0	0	0	0	0	0	0
1004	7	128	7	0	0	0	0	0	0	0	0
1005	7	128	7	0	0	0	0	0	0	0	0
1006	7	128	7	0	0	0	0	0	0	0	0
1007	7	128	7	0	0	0	0	0	0	0	0
1008	7	128	7	0	0	0	0	0	0	0	0
1009	7	128	7	0	0	0	0	0	0	0	0
1010	7	128	7	0	0	0	0	0	0	0	0
1011	7	128	7	0	0	0	0	0	0	0	0
1012	7	128	7	0	0	0	0	0	0	0	0
1013	7	128	7	0	0	0	0	0	0	0	0
1014	7	128	7	0	0	0	0	0	0	0	0
1015	7	128	7	0	0	0	0	0	0	0	0
1016	7	128	7	0	0	0	0	0	0	0	0
1017	7	128	7	0	0	0	0	0	0	0	0
1018	7	128	7	0	0	0	0	0	0	0	0
1019	7	128	7	0	0	0	0	0	0	0	0
1020	7	128	7	0	0	0	0	0	0	0	0
1021	7	128	7	0	0	0	0	0	0	0	0
1022	7	128	7	0	0	0	0	0	0	0	0
1023	7	128	7	0	0	0	0	0	0	0	0
1024	7	128	7	0	0	0	0	0	0	0	0
1025	7	128	7	0	0	0	0	0	0	0	0
1026	7	128	7	0	0	0	0	0	0	0	0
1027	7	128	7	0	0	0	0	0	0	0	0
1028	7	128	7	0	0	0	0	0	0	0	0
1029	7	128	7	0	0	0	0	0	0	0	0
1030	7	128	7	0	0	0	0	0	0	0	0
1031	7	128	7	0	0	0	0	0	0	0	0
1032	7	128	7	0	0	0	0	0	0	0	0
1033	7	128	7	0	0	0	0	0	0	0	0
1034	7	128	7	0	0	0	0	0	0	0	0
1035	7	128	7	0	0	0	0	0	0	0	0
1036	7	128	7	0	0	0	0	0	0	0	0
1037	7	128	7	0	0	0	0	0	0	0	0
1038	7	128	7	0	0	0	0	0	0	0	0
1039	7	128	7	0	0	0	0	0	0	0	0
1040	7	128	7	0	0	0	0	0	0	0	0
1041	7	128	7	0	0	0	0	0	0	0	0
1042	7	128	7	0	0	0	0	0	0	0	0
1043	7	128	7	0	0	0	0	0	0	0	0
1044	7	128	7	0	0	0	0	0	0	0	0
1045	7	128	7	0	0	0	0	0	0	0	0
1046	7	128	7	0	0	0	0	0	0	0	0
1047	7	128	7	0	0	0	0	0	0	0	0
1048	7	128	7	0	0	0	0	0	0	0	0
1049	7	128	7	0	0	0	0	0	0	0	0
1050	7	128	7	0	0	0	0	0	0	0	0
1051	7	128	7	0	0	0	0	0	0	0	0
1052	7	128	7	0	0	0	0	0	0	0	0
1053	7	128	7	0	0	0	0	0	0	0	0
1054	7	128	7	0	0	0	0	0	0	0	0
1055	7	128	7	0	0	0	0	0	0	0	0
1056	7	128	7	0	0	0	0	0	0	0	0
1057	7	128	7	0	0	0	0	0	0	0	0
1058	7	128	7	0	0	0	0	0	0	0	0
1059	7	128	7	0	0	0	0	0	0	0	0
1060	7	128	7	0	0	0	0	0	0	0	0
1061	7	128	7	0	0	0	0	0	0	0	0
1062	7	128	7	0	0	0	0	0	0	0	0
1063	7	128	7	0	0	0	0	0	0	0	0
1064	7	128	7	0	0	0	0	0	0	0	0
1065	7	128	7	0	0	0	0	0	0	0	0
1066	7	128	7	0	0	0	0	0	0	0	0
1067	7	128	7	0	0	0	0	0	0	0	0
1068	7	128	7	0	0	0	0	0	0	0	0
1069	7	128	7	0	0	0	0	0	0	0	0
1070	7	128	7	0	0	0	0	0	0	0	0
1071	7	128	7	0	0	0	0	0	0	0	0
1072	7	128	7	0	0	0	0	0	0	0	0
1073	7	128	7	0	0	0	0	0	0	0	0
1074	7	128	7	0	0	0	0	0	0	0	0
1075	7	128	7	0	0	0	0	0	0	0	0
1076	7	128	7	0	0	0	0	0	0	0	0
1077	7	128	7	0	0	0	0	0	0	0	0
1078	7	128	7	0	0	0	0	0	0	0	0
1079	7	128	7	0	0	0	0	0	0	0	0
1080	7	128	7	0	0	0	0	0	0	0	0
1081	7	128	7	0	0	0	0	0	0	0	0
1082	7	128	7	0	0	0	0	0	0	0	0
1083	7	128	7	0	0	0	0	0	0	0	0
1084	7	128	7	0	0	0	0	0	0	0	0
1085	7	128	7	0	0	0	0	0	0	0	0
1086	7	128	7	0	0	0	0	0	0	0	0
1087	7	128	7	0	0	0	0	0	0	0	0
1088	7	128	7	0	0	0	0	0	0	0	0
1089	7	128	7	0	0	0	0	0	0	0	0
1090	7	128	7	0	0	0	0	0	0	0	0
1091	7	128	7	0	0	0	0	0	0	0	0
1092	7	128	7	0	0	0	0	0	0	0	0
1093	7	128	7	0	0	0	0	0	0	0	0
1094	7	128	7	0	0	0	0	0	0	0	0
1095	7	128	7	0	0	0	0	0	0	0	0
1096	7	128	7	0	0	0	0	0	0	0	0
1097	7	128	7	0	0	0	0	0	0	0	0
1098	7	128	7	0	0	0	0	0	0	0	0
1099	7	128	7	0	0	0	0	0	0	0	0
1100	7	128	7	0	0	0	0	0	0	0	0
1101	7	128	7	0	0	0	0	0	0	0	0
1102	7	128	7	0	0	0	0	0	0	0	0
1103	7	128	7	0	0	0	0	0	0	0	0
1104	7	128	7	0	0	0	0	0	0	0	0
1105	7	128	7	0	0	0	0	0	0	0	0
1106	7	128	7	0	0	0	0	0	0	0	0
1107	7	128	7	0	0	0	0	0	0	0	0
1108	7	128	7	0	0	0	0	0	0	0	0
1109	7	128	7	0	0	0	0	0	0	0	0
1110	7	128	7	0	0	0	0	0	0	0	0
1111	7	128	7	0	0	0	0	0	0	0	0
1112	7	128	7	0	0	0	0	0	0	0	0
1113	7	128	7	0	0	0	0	0	0	0	0
1114	7	128	7	0	0	0	0	0	0	0	0
1115	7	128	7	0	0	0	0	0	0	0	0
1116	7	128	7	0	0	0	0	0	0	0	0
1117	7	128	7	0	0	0	0	0	0	0	0
1118	7	128	7	0	0	0	0	0	0	0	0
1119	7	128	7	0	0	0	0	0	0	0	0
1120	7	128	7	0	0	0	0	0	0	0	0
1121	7	128	7	0	0	0	0	0	0	0	0
1122	7	128	7	0	0	0	0	0	0	0	0
1123	7	128	7	0	0	0	0	0	0	0	0
1124	7	128	7	0	0	0	0	0	0	0	0
1125	7	128	7	0	0	0	0	0	0	0	0
1126	7	128	7	0	0	0	0	0	0	0	0
1127	7	128	7	0	0	0	0	0	0	0	0
1128	7	128	7	0	0	0	0	0	0	0	0
1129	7	128	7	0	0	0	0	0	0	0	0
1130	7	128	7	0	0	0	0	0	0	0	0
1131	7	128	7	0	0	0	0	0	0	0	0
1132	7	128	7	0	0	0	0	0	0	0	0
1133	7	128	7	0	0	0	0	0	0	0	0
1134	7	128	7	0	0	0	0	0	0	0	0
1135	7	128	7	0	0	0	0	0	0	0	0
1136	7	128	7	0	0	0	0	0	0	0	0
1137	7	128	7	0	0	0	0	0	0	0	0
1138	7	128	7	0	0	0	0	0	0	0	0
1139	7	128	7	0	0	0	0	0	0	0	0
1140	7	128	7	0	0	0	0	0	0	0	0
1141	7	128	7	0	0	0	0	0	0	0	0
1142	7	128	7	0	0	0	0	0	0	0	0
1143	7	128	7	0	0	0	0	0	0	0	0
1144	7	128	7	0	0	0	0	0	0	0	0
1145	7	128	7	0	0	0	0	0	0	0	0
1146	7	128	7	0	0	0	0	0	0	0	0
1147	7	128	7	0	0	0	0	0	0	0	0
1148	7	128	7	0	0	0	0	0	0	0	0
1149	7	128	7	0	0	0	0	0	0	0	0
1150	7	128	7	0	0	0	0	0	0	0	0
1151	7	128	7	0	0	0	0	0	0	0	0
1152	7	128	7	0	0	0	0	0	0	0	0
1153	7	128	7	0	0	0	0	0	0	0	0
